% Model:              ModelMicPlate_Rh20um_hg5um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 21 2025, 13:45
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(w2)
3.319148936170212E-5      2.671660072340179E-11
3.361702127659574E-5      2.669673151171353E-11
3.404255319148936E-5      2.6676613856690987E-11
3.4468085106382976E-5     2.665624775833413E-11
3.4893617021276594E-5     2.6635633216642988E-11
3.531914893617021E-5      2.66147707422254E-11
3.574468085106383E-5      2.6593661485018075E-11
3.617021276595744E-5      2.6572305445021002E-11
3.659574468085106E-5      2.655070262223419E-11
3.702127659574468E-5      2.6528853016657645E-11
3.744680851063829E-5      2.6506756628291347E-11
3.7872340425531907E-5     2.6484413457135313E-11
3.8297872340425525E-5     2.646182412739502E-11
3.8723404255319136E-5     2.643898992947887E-11
3.914893617021275E-5      2.6415910863386853E-11
3.957446808510637E-5      2.6392586929118977E-11
3.999999999999998E-5      2.6369018126675244E-11
4.04255319148936E-5       2.6345204456055638E-11
4.085106382978722E-5      2.632114591726018E-11
4.127659574468084E-5      2.6296843254231078E-11
4.1702127659574455E-5     2.6272297899495544E-11
4.2127659574468066E-5     2.6247509853053568E-11
4.255319148936169E-5      2.622247911490516E-11
4.29787234042553E-5       2.6197205685050323E-11
4.340425531914893E-5      2.617168956348904E-11
4.382978723404254E-5      2.614593075022133E-11
4.4255319148936156E-5     2.6119930113968707E-11
4.4680851063829774E-5     2.609368923027438E-11
4.5106382978723385E-5     2.6067208099138337E-11
4.5531914893616997E-5     2.604048672056059E-11
4.5957446808510615E-5     2.6013525094541136E-11
4.638297872340423E-5      2.598632322107997E-11
4.680851063829785E-5      2.5958881100177098E-11
4.7234042553191475E-5     2.5931199729349307E-11
4.765957446808508E-5      2.5903280827488426E-11
4.8085106382978704E-5     2.5875124394594444E-11
4.851063829787232E-5      2.5846730430667372E-11
4.893617021276594E-5      2.5818098935707218E-11
4.936170212765956E-5      2.5789229909713957E-11
4.9787234042553176E-5     2.5760123352687612E-11
5.02127659574468E-5       2.5730780394057392E-11
5.0638297872340406E-5     2.5701202895905645E-11
5.1063829787234024E-5     2.5671390858232367E-11
5.148936170212764E-5      2.5641344281037562E-11
5.191489361702126E-5      2.5611063164321234E-11
5.234042553191487E-5      2.558054750808337E-11
5.276595744680849E-5      2.554979731232398E-11
5.319148936170211E-5      2.5518813840725436E-11
5.3617021276595725E-5     2.548759909795172E-11
5.404255319148934E-5      2.5456153084002822E-11
5.446808510638296E-5      2.5424475798878747E-11
5.489361702127658E-5      2.53925672425795E-11
