% Model:              ModelMicPlate_Rh100um_hg10um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 21 2025, 14:31
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          real(p)
2.3603411513859274E-4     -0.028385817699870496
2.364605543710021E-4      -0.028198255667069655
2.3688699360341147E-4     -0.028010832231489844
2.3731343283582085E-4     -0.027823547393131077
2.3773987206823026E-4     -0.027636272858917767
2.381663113006396E-4      -0.0274492394650565
2.38592750533049E-4       -0.02726244721154727
2.390191897654584E-4      -0.027075896098390083
2.3944562899786778E-4     -0.026889586125584945
2.3987206823027716E-4     -0.026703517293131838
2.4029850746268655E-4     -0.026517689601030774
2.4072494669509595E-4     -0.026332154663818323
2.4115138592750533E-4     -0.026146967946883978
2.415778251599147E-4      -0.025962129450227734
2.420042643923241E-4      -0.025777639173849603
2.4243070362473348E-4     -0.025593497117749588
2.4285714285714283E-4     -0.025409703281927667
2.432835820895522E-4      -0.02522625766638386
2.4371002132196162E-4     -0.025043384544992622
2.44136460554371E-4       -0.024860959200575933
2.445628997867804E-4      -0.024678981633133777
2.4498933901918976E-4     -0.02449745184266617
2.4541577825159915E-4     -0.024316369829173116
2.458422174840085E-4      -0.02413573559265459
2.462686567164179E-4      -0.02395554913311062
2.466950959488273E-4      -0.023776046039916003
2.4712153518123667E-4     -0.023597132595354016
2.47547974413646E-4       -0.02341880879942466
2.4797441364605543E-4     -0.023241074652127942
2.4840085287846476E-4     -0.023063930153463856
2.4882729211087414E-4     -0.0228873753034324
2.492537313432835E-4      -0.022711410102033574
2.496801705756929E-4      -0.022536299092496343
2.501066098081023E-4      -0.022361876968032695
2.5053304904051166E-4     -0.022188143728642626
2.5095948827292104E-4     -0.022015099374326143
2.513859275053304E-4      -0.02184274390508325
2.518123667377398E-4      -0.021671077320913924
2.522388059701492E-4      -0.021500099621818192
2.5266524520255857E-4     -0.02132995870208975
2.5309168443496795E-4     -0.021160673501394625
2.5351812366737733E-4     -0.02099224401973281
2.5394456289978677E-4     -0.02082467025710431
2.543710021321961E-4      -0.020657952213509134
2.5479744136460553E-4     -0.02049208988894726
2.552238805970149E-4      -0.02032708328341871
2.556503198294243E-4      -0.020163115290292907
2.560767590618336E-4      -0.02000005161378232
2.56503198294243E-4       -0.019837892253886952
2.569296375266524E-4      -0.019676637210606793
2.5735607675906176E-4     -0.019516286483941856
2.5778251599147114E-4     -0.01935684007389213
2.582089552238805E-4      -0.019198297980457624
2.586353944562899E-4      -0.0190408645221165
2.590618336886993E-4      -0.018884542564764604
