% Model:              ModelMicPlate_Rh100um_hg10um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.420
% Date:               Aug 12 2025, 09:08
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(p)
2.245202558635394E-4      -0.22007854132127785
2.2494669509594877E-4     -0.22012803018743637
2.2537313432835815E-4     -0.22017634349697293
2.2579957356076756E-4     -0.22022349566710744
2.2622601279317692E-4     -0.22026959538869198
2.2665245202558627E-4     -0.22031464266172662
2.270788912579957E-4      -0.22035863748621132
2.275053304904051E-4      -0.22040157986214615
2.2793176972281447E-4     -0.22044346978953097
2.2835820895522385E-4     -0.2204843072683659
2.2878464818763323E-4     -0.22052400137365455
2.292110874200426E-4      -0.220562746438621
2.29637526652452E-4       -0.2206005424632652
2.3006396588486137E-4     -0.2206373894475872
2.3049040511727075E-4     -0.22067328739158704
2.3091684434968014E-4     -0.22070823629526465
2.3134328358208952E-4     -0.22074223615862004
2.3176972281449892E-4     -0.22077536138565335
2.3219616204690828E-4     -0.2208076016038344
2.3262260127931766E-4     -0.220838956813163
2.3304904051172707E-4     -0.22086942701363926
2.3347547974413645E-4     -0.22089901220526326
2.3390191897654586E-4     -0.2209277123880348
2.3432835820895524E-4     -0.22095552756195405
2.3475479744136462E-4     -0.22098253189995967
2.3518123667377397E-4     -0.22100878044780586
2.3560767590618333E-4     -0.22103427320549257
2.3603411513859274E-4     -0.22105901017301982
2.364605543710021E-4      -0.22108299135038773
2.3688699360341147E-4     -0.2211062167375961
2.3731343283582085E-4     -0.22112868633464505
2.3773987206823026E-4     -0.22115036960173334
2.381663113006396E-4      -0.2211713660568919
2.38592750533049E-4       -0.22119167570012072
2.390191897654584E-4      -0.22121129853141983
2.3944562899786778E-4     -0.22123023455078933
2.3987206823027716E-4     -0.22124848375822898
2.4029850746268655E-4     -0.22126604615373902
2.4072494669509595E-4     -0.22128299767324752
2.4115138592750533E-4     -0.22129934693732978
2.415778251599147E-4      -0.22131509394598572
2.420042643923241E-4      -0.22133023869921545
2.4243070362473348E-4     -0.221344781197019
2.4285714285714283E-4     -0.2213587214393962
2.432835820895522E-4      -0.22137205942634722
2.4371002132196162E-4     -0.2213848304362634
2.44136460554371E-4       -0.22139708338176012
2.445628997867804E-4      -0.22140881826283737
2.4498933901918976E-4     -0.22142003507949512
2.4541577825159915E-4     -0.2214307338317335
2.458422174840085E-4      -0.22144091451955233
2.462686567164179E-4      -0.22145057714295172
2.466950959488273E-4      -0.22145975661890435
2.4712153518123667E-4     -0.22146847977608647
2.47547974413646E-4       -0.221476746614498
2.4797441364605543E-4     -0.221484557134139
2.4840085287846476E-4     -0.2214919113350095
2.4882729211087414E-4     -0.22149880921710943
2.492537313432835E-4      -0.2215052507804388
2.496801705756929E-4      -0.2215114079125056
2.501066098081023E-4      -0.2215171644416701
2.5053304904051166E-4     -0.22152252036793224
2.5095948827292104E-4     -0.2215274756912921
2.513859275053304E-4      -0.2215320304117498
2.518123667377398E-4      -0.22153618452930507
2.522388059701492E-4      -0.22153993804395808
2.5266524520255857E-4     -0.2215433613792645
2.5309168443496795E-4     -0.22154648682626096
2.5351812366737733E-4     -0.22154931438494752
2.5394456289978677E-4     -0.22155184405532405
2.543710021321961E-4      -0.22155407583739067
2.5479744136460553E-4     -0.2215560097311473
2.552238805970149E-4      -0.22155764573659403
2.556503198294243E-4      -0.22155894393019124
2.560767590618336E-4      -0.22155998868842283
2.56503198294243E-4       -0.22156078001128876
2.569296375266524E-4      -0.22156131789878902
2.5735607675906176E-4     -0.2215616023509237
2.5778251599147114E-4     -0.22156163336769266
2.582089552238805E-4      -0.22156141094909604
2.586353944562899E-4      -0.22156094279963587
2.590618336886993E-4      -0.2215602865329972
2.5948827292110867E-4     -0.22155944214917997
2.599147121535181E-4      -0.2215584096481842
2.6034115138592743E-4     -0.22155718903001
2.6076759061833686E-4     -0.2215557802946572
2.6119402985074624E-4     -0.22155418344212588
2.616204690831556E-4      -0.22155237710195516
