% Model:              ModelMicPlate_Rh100um_hg10um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 21 2025, 14:32
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(p)
9.495798319327731E-5      -0.06555551086486361
9.53781512605042E-5       -0.06634914681282203
9.57983193277311E-5       -0.06716046760931857
9.621848739495799E-5      -0.06798947325435321
9.663865546218487E-5      -0.06883616374792596
9.705882352941177E-5      -0.0697005390900368
9.747899159663867E-5      -0.0705867532849252
9.789915966386555E-5      -0.07148914091135616
9.831932773109245E-5      -0.07240770196932966
9.873949579831933E-5      -0.07334243645884575
9.915966386554623E-5      -0.0742933443799044
9.957983193277312E-5      -0.0752604257325056
1.0E-4                    -0.07624368051664936
1.004264392324094E-4      -0.07725113901669707
1.0085287846481877E-4     -0.07826710664321962
1.0127931769722815E-4     -0.07929158339621703
1.0170575692963754E-4     -0.0803245692756893
1.0213219616204692E-4     -0.08136606428163647
1.025586353944563E-4      -0.08241606841405846
1.0298507462686569E-4     -0.08347458167295534
1.0341151385927508E-4     -0.08453040124164486
1.0383795309168445E-4     -0.08558528494032433
1.0426439232409383E-4     -0.0866392327689938
1.0469083155650321E-4     -0.0876922447276532
1.0511727078891259E-4     -0.08874432081630261
1.0554371002132197E-4     -0.08979546103494196
1.0597014925373135E-4     -0.09084566538357129
1.0639658848614073E-4     -0.09188382208405448
1.0682302771855012E-4     -0.09291376013566716
1.0724946695095948E-4     -0.09393547953840936
1.0767590618336888E-4     -0.09494898029228105
1.0810234541577824E-4     -0.09595426239728229
1.0852878464818763E-4     -0.096951325853413
1.0895522388059701E-4     -0.09794017066067323
1.093816631130064E-4      -0.09891698620633375
1.0980810234541578E-4     -0.09988292443264157
1.1023454157782515E-4     -0.10083798533959668
1.1066098081023454E-4     -0.10178216892719907
1.1108742004264393E-4     -0.10271547519544877
1.115138592750533E-4      -0.10363790414434573
1.1194029850746269E-4     -0.10454945577389001
1.1236673773987208E-4     -0.10544887360379698
1.1279317697228145E-4     -0.10633666742943591
1.1321961620469083E-4     -0.10721283725080683
1.1364605543710021E-4     -0.10807738306790973
1.1407249466950959E-4     -0.10893030488074464
1.1449893390191897E-4     -0.10977160268931148
1.1492537313432836E-4     -0.11060127649361032
1.1535181236673775E-4     -0.11141828561614135
1.1577825159914712E-4     -0.11222369454184651
1.162046908315565E-4      -0.11301750327072571
1.1663113006396588E-4     -0.11379971180277908
1.1705756929637526E-4     -0.11457032013800658
1.1748400852878464E-4     -0.1153293282764081
1.1791044776119402E-4     -0.1160767362179838
1.1833688699360342E-4     -0.11681163582441678
1.187633262260128E-4      -0.11753462664949071
1.1918976545842218E-4     -0.1182457086932056
1.1961620469083157E-4     -0.1189448819555614
1.2004264392324095E-4     -0.11963214643655819
1.2046908315565034E-4     -0.12030750213619587
1.2089552238805972E-4     -0.12097094905447453
1.2132196162046911E-4     -0.12162402266629033
1.2174840085287848E-4     -0.12226498156682454
1.2217484008528786E-4     -0.12289382575607724
1.2260127931769724E-4     -0.12351055523404836
1.2302771855010662E-4     -0.12411517000073799
1.23454157782516E-4       -0.124707670056146
1.2388059701492538E-4     -0.1252880554002725
1.2430703624733477E-4     -0.1258577332997485
1.2473347547974415E-4     -0.12641566668945212
1.2515991471215353E-4     -0.1269618555693833
1.255863539445629E-4      -0.12749629993954215
1.260127931769723E-4      -0.1280189997999286
1.2643923240938167E-4     -0.1285299551505426
1.2686567164179105E-4     -0.12902916599138425
1.2729211087420043E-4     -0.12951558407043479
1.2771855010660981E-4     -0.1299905611007112
1.281449893390192E-4      -0.1304540970822135
