% Model:              PLacek_MembTVNJ_ArticleDims_Rh100um_hg10um_To2MHz_PHedit.mph
% Version:            COMSOL 6.3.0.420
% Date:               Aug 12 2025, 09:40
% Dimension:          1
% Nodes:              1801
% Expressions:        1
% Description:        Line graph
% Arc length (m)          real(xi)
2.990405492601034E-4      -1.2850232723607863E-13
2.991297819369197E-4      -1.1681853473049906E-13
2.99219014613736E-4       -1.0507983981774012E-13
2.9930824729055227E-4     -9.328624249780186E-14
2.9939747996736855E-4     -8.143774277068427E-14
2.994867126441848E-4      -6.953434063638737E-14
2.9957226053682064E-4     -5.807102692050395E-14
2.9965780842945656E-4     -4.6557415981881396E-14
2.997433563220924E-4      -3.499350782051973E-14
2.9982890421472824E-4     -2.3379302436418934E-14
2.999144521073641E-4      -1.1714799829579023E-14
3.0E-4                    0
