% Model:              PLacek_MembTVNJ_ArticleDims_Rh100um_hg10um_To2MHz_PHedit.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 22 2025, 12:31
% Dimension:          1
% Nodes:              1801
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(p)
3.893547005261529E-5      -0.022346291164191547
3.910553892941006E-5      -0.02233924138452114
3.927560780620482E-5      -0.022332396570447836
3.9445676682999584E-5     -0.022325756721980186
3.961574555979435E-5      -0.02231932183910793
3.978581443658911E-5      -0.02231137370026946
3.995588331338387E-5      -0.022302103541535178
4.012595219017863E-5      -0.02229476042573527
4.02960210669734E-5       -0.022287626131299008
4.0466089943768154E-5     -0.022280700658215552
4.063615882056292E-5      -0.02227398400649175
4.0806227697357675E-5     -0.0222656633840823
4.097629657415244E-5      -0.022255989988077013
4.11463654509472E-5       -0.022248341956489233
4.1316434327741966E-5     -0.022240906497272516
4.148650320453673E-5      -0.02223368361041887
4.165657208133149E-5      -0.02222667329594426
4.182664095812625E-5      -0.022217956095366802
4.1996709834921015E-5     -0.022207855116344728
4.216677871171578E-5      -0.02219989001397258
4.233684758851054E-5      -0.022192141329773027
4.2506916465305307E-5     -0.022184609063754048
4.267698534210007E-5      -0.022177293215907664
4.2847054218894834E-5     -0.02216816594720273
4.30171230956896E-5       -0.02215761863389275
4.3187191972484355E-5     -0.022149320962910876
4.335726084927912E-5      -0.022141245095225942
4.3527329726073876E-5     -0.022133391030829404
4.369739860286864E-5      -0.022125758769727534
4.38674674796634E-5       -0.022116217197839183
4.403753635645816E-5      -0.022105206649081565
4.4207605233252925E-5     -0.022096555899484335
4.437767411004769E-5      -0.022088133834980594
4.454774298684245E-5      -0.022079940455554378
4.471781186363721E-5      -0.02207197576121424
4.4887880740431973E-5     -0.022061989425965593
4.505794961722674E-5      -0.022050483476879552
4.52280184940215E-5       -0.02204146443501186
4.539808737081626E-5      -0.022032681974352535
4.556815624761102E-5      -0.022024136094918115
4.5738225124405786E-5     -0.022015826796698907
4.590829400120055E-5      -0.022005381988983656
4.6078362877995314E-5     -0.021993349842935436
4.624843175479008E-5      -0.021983947581693624
4.641850063158484E-5      -0.021974803114537284
4.65885695083796E-5       -0.02196591644145159
4.675863838517436E-5      -0.021957287562450224
4.6928707261969126E-5     -0.021946606961601545
4.709877613876389E-5      -0.021934184635819306
4.7268845015558654E-5     -0.0219243422483416
4.743891389235341E-5      -0.021914770283225388
4.7608982769148175E-5     -0.021905468740479227
4.777905164594294E-5      -0.021896437620098547
4.79491205227377E-5       -0.021885045010590673
4.8119189399532466E-5     -0.021871898662212053
4.828925827632723E-5      -0.021861658776190524
